31,Héraclès,10
31,Leclerc,11
31,Compans-Caffarelli,12
33,Argoulets,1
33,Cambard,2
33,Vasseur,3
33,Ohnet,4
33,Caunes,5
33,Atlanta,6
33,St-Caprais,7
33,Bayonne,8
33,Lilas,9
33,Fontanelles,10
33,Violette,11
33,Azalées,12
33,Cornaudric,13
33,Victor Hugo,14
33,Bordettes,15
33,Mottes,16
33,Massebiau,17
33,St-Geniès,18
33,Frosines,19
33,Glycines,20
33,Marigny,21
33,Puntous,22
33,Pins,23
33,Bonnecarrère,24
33,Mimosas,25
33,Pechbonnieu Mairie,26
33,Collège Pechbonnieu,27
33,8 mai 1945,28
33,Moureau,29
33,Keller,30
33,Le Grand,31
33,Renery,32
33,Galaup,33
33,Labourdette,34
33,Maurys,35
33,Mairie Gratentour,36
33,Hespérides,37
33,Les Palanques,38
33,Bois,39
33,Le Parc,40
33,Bruguières Mairie,41
34,Université Paul Sabatier,1
34,Pont Ducuing,2
34,IUT,3
34,Caubère,4
34,Pouset,5
34,Jules Julien,6
34,Delmas,7
34,Av. de Rangueil,8
34,Saint Agne-SNCF,9
34,Récollets,10
34,Récollets Daste,11
34,Stadium Est,12
34,Stadium Ouest,13
34,Croix de Pierre,14
34,Lycée Déodat de Séverac,15
34,Déodat de Séverac,16
34,Arènes,17
36,Borderouge,1
36,Monloup,2
36,Lanusse,3
36,Ségla,4
36,Maourine,5
36,Louin,6
36,Rixens,7
36,Pl de l'Armée d'Afrique,8
36,Bonnefoy,9
36,Le Brix,10
36,Campardon,11
36,Roseraie,12
37,Jolimont,1
37,Chaumière,2
37,Heredia,3
37,Soupetard Salonique,4
37,Coquille,5
37,Jean Chaubet,6
37,Achiary,7
37,Av. Raymond Naves,8
37,Lafilaire,9
37,Limayrac,10
37,Balansa,11
37,Jacinthes,12
37,Baroux,13
37,Darasse,14
37,Bois de Limayrac,15
37,Julien,16
37,Cité de l'Espace,17
37,Couzinet,18
37,Moulinais,19
37,La Plaine,20
37,Marcel Dassault,21
37,Santos Dumont,22
37,Védrines,23
37,Rodier,24
37,Clément Ader,25
37,CNES- IAS,26
37,ENAC,27
37,LAAS,28
37,Giordano Bruno,29
37,Sports Universitaires,30
37,Naturopole,31
37,Ramonville,32
38,Cours Dillon,1
38,Empalot,1
38,Mouettes,2
38,Pont Neuf,2
38,Empalot Sud,3
38,Esquirol,3
38,Boulbonne,4
38,Daste,4
38,Platanes,5
38,François Verdier,5
38,Conseil Régional,6
38,St-Georges,6
38,Jean Jaurès,7
38,Chaussée,7
38,Victor Hugo,8
38,Garonnette,8
38,Jeanne d'Arc,9
38,Quai de Tounis,9
38,Pont Neuf,10
38,Place Roquelaine,10
38,Pont Matabiau,11
38,Esquirol,11
38,Boulbonne,12
38,Raynal,12
38,François Verdier,13
38,Arago,13
38,Eglise Bonnefoy,14
38,St-Georges,14
38,Jean Jaurès,15
38,Av. de Lavaur,15
38,Victor Hugo,16
38,Ste-Hélène,16
38,Jeanne d'Arc,17
38,Barrière de Croix-Daurade,17
38,Place Roquelaine,18
38,Ste-Augustine,18
38,Roubichou,19
38,Pont Matabiau,19
38,Amouroux,20
38,Raynal,20
38,Arago,21
38,Eglise Bonnefoy,22
38,Av. de Lavaur,23
38,Ste-Hélène,24
38,Barrière de Croix-Daurade,25
38,Ste-Augustine,26
38,Roubichou,27
38,Amouroux,28
39,Jeanne d'Arc,1
39,Place Roquelaine,2
39,Pont Matabiau,3
39,Raynal,4
39,Arago,5
39,Eglise Bonnefoy,6
39,Av. de Lavaur,7
39,Ste-Hélène,8
39,Barrière de Croix-Daurade,9
39,Cazals,10
39,Jaffary,11
39,Croix-Daurade,12
39,Lycée Raymond Naves,13
39,Luchet,14
39,Théodore de Banville,15
39,Atlanta,16
39,St-Caprais,17
39,Bayonne,18
39,Ctre Cial L'Union,19
39,L'Union Somport,20
39,Montcalm,21
39,Montcalm,22
39,L'Union Somport,23
40,Borderouge,1
40,Lycée Raymond Naves,2
40,Ch. de Borderouge,2
40,Ebelot,3
40,Luchet,3
40,Netwiller,4
40,Théodore de Banville,4
40,Atlanta,5
40,St-Caprais,6
40,Val d'Aran,7
40,Bidart,8
40,Ronceveaux,9
40,Biarritz,10
40,Montcalm,11
40,L'Union Somport,12
40,Ctre Cial L'Union,13
40,Hortensias,14
40,Cèdres,15
40,Côte de Cornaudric,16
40,Jasmin,17
40,Tourterelles,18
40,Geai,19
40,Pitchounelle,20
40,Agout,21
40,Séoune,22
40,Condor,23
40,L'Union Malbou,24
41,Borderouge,1
41,Jean Zay,2
41,Olympe de Gouges,3
41,Cerisiers,4
41,Chamois,5
41,Trois Cocus,6
41,Voivenel,7
41,Renan,8
41,Loubiague,9
41,Kahn Klein,10
41,De Pisan,11
41,Pradet,12
41,Lycée Toulouse-Lautrec,13
41,Amat Massot,14
41,Barrière de Paris,15
41,Brieux,16
41,Chaussas,17
42,Jeanne d'Arc,1
42,Place Roquelaine,2
42,Pont Matabiau,3
42,Raynal,4
42,Arago,5
42,Eglise Bonnefoy,6
42,Av. de Lavaur,7
42,Ste-Hélène,8
42,Barrière de Croix-Daurade,9
42,Cazals,10
42,Jaffary,11
42,Croix-Daurade,12
42,Lycée Raymond Naves,13
42,Luchet,14
42,Théodore de Banville,15
42,Atlanta,16
42,St-Caprais,17
42,Cerbère,18
42,La Palme,19
42,La Franqui,20
42,Orthez,21
42,St-Jean Pied de Port,22
42,Antibes,23
42,Mandelieu,24
42,Grasse,25
42,Menton,26
42,Bessayre,27
42,Açores,28
42,Renée Aspe,29
42,Flotis,30
42,Pasteur,31
42,Sausse,32
